0,1764
1,1353
2,2155
3,905
4,1154
5,1153
6,1874
7,1850
8,533
9,1986
10,826
11,329
12,580
13,1733
14,2324
15,2320
16,2335
17,0
18,1567
19,0
20,2348
21,2343
22,2351
23,2362
24,2376
25,2389
26,2401
27,2415
28,2432
29,2446
30,2463
31,2482
32,2500
33,2520
34,2538
35,2630
36,2582
37,2601
38,1492
39,4236
40,4009
41,3818
42,2801
43,3507
44,3645
45,2279
46,2637
47,3409
48,3383
49,3363
50,3323
51,3131
52,2882
53,2828
54,3196
55,2727
56,1925
57,2731
58,2737
59,2557
60,2551
61,2714
62,2370
63,1807
64,2068
65,1029
66,2767
67,1814
68,3165
69,2970
70,2940
71,2902
72,0
73,1864
74,3170
75,1460
76,1958
77,2358
78,3412
79,2096
80,2668
81,3544
82,3762
83,3763
84,3538
85,3738
86,3731
87,2068
88,2329
89,3136
90,618
91,3737
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,3438
100,3706
101,3732
102,3736
103,3744
104,3753
105,3765
106,3776
107,3791
108,3802
109,3815
110,3827
111,3836
112,3852
113,3869
114,3889
115,3911
116,3929
117,3952
118,3973
119,4000
120,4024
121,4047
122,4076
123,4111
124,4137
125,4164
126,4194
127,4224
128,3411
129,2438
130,4093
131,4000
132,3572
133,517
134,0
135,1032
136,2231
137,2246
138,1663
139,1942
140,2392
141,1992
142,2750
143,2640
144,480
145,1670
146,2199
147,1770
148,1609
149,1178
150,2890
151,3086
152,2294
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,2452
161,2887
162,2871
163,2866
164,2856
165,2188
166,0
167,0
168,0
169,0
170,461
171,2519
172,2494
173,191
174,748
175,2106
176,2225
177,2659
178,2648
179,1195
180,421
181,2359
182,597
183,4294
184,4602
185,0
186,1840
187,2400
188,2292
189,288
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,329
200,170
201,522
202,409
203,293
204,472
205,460
206,450
207,445
208,441
209,436
210,433
211,431
212,431
213,431
214,431
215,432
216,437
217,86
218,483
219,481
220,478
221,476
222,474
223,474
224,474
225,474
226,475
227,477
228,480
229,485
230,490
231,497
232,506
233,516
234,528
235,543
236,558
237,576
238,593
239,611
240,630
241,650
242,94
243,80
244,1184
245,1172
246,1161
247,1150
248,1140
249,1130
250,1122
251,1115
252,1107
253,1099
254,1091
255,1083
256,1076
257,1069
258,1063
259,1057
260,1050
261,1045
262,1041
263,1036
264,1032
265,1029
266,1026
267,1022
268,1019
269,1016
270,1013
271,1012
272,1011
273,1011
274,1011
275,577
276,499
277,725
278,128
279,0
280,0
281,0
282,0
283,0
284,729
285,966
286,821
287,687
288,1042
289,1046
290,1054
291,1062
292,934
293,609
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,790
322,538
323,705
324,1562
325,1600
326,1637
327,1666
328,1751
329,1750
330,1766
331,1865
332,1894
333,1566
334,1737
335,1545
336,1829
337,1895
338,897
339,1388
340,1508
341,1851
342,1066
343,2146
344,1578
345,0
346,402
347,370
348,92
349,717
350,1466
351,772
352,1948
353,1888
354,1728
355,1776
356,1864
357,2304
358,2302
359,1218
