0,728
1,737
2,691
3,761
4,779
5,816
6,840
7,844
8,780
9,864
10,814
11,915
12,888
13,871
14,857
15,844
16,835
17,827
18,0
19,788
20,783
21,767
22,759
23,775
24,800
25,815
26,824
27,835
28,848
29,866
30,885
31,900
32,901
33,906
34,325
35,849
36,1012
37,991
38,965
39,943
40,925
41,901
42,883
43,867
44,846
45,830
46,817
47,800
48,788
49,775
50,761
51,751
52,741
53,731
54,720
55,711
56,701
57,691
58,684
59,675
60,667
61,661
62,652
63,646
64,640
65,633
66,627
67,622
68,617
69,612
70,608
71,603
72,600
73,595
74,591
75,589
76,586
77,583
78,581
79,578
80,575
81,573
82,571
83,569
84,568
85,566
86,565
87,564
88,563
89,563
90,562
91,561
92,561
93,561
94,562
95,562
96,563
97,563
98,564
99,565
100,566
101,567
102,568
103,570
104,572
105,574
106,576
107,578
108,581
109,584
110,587
111,591
112,594
113,598
114,602
115,606
116,610
117,615
118,620
119,625
120,631
121,637
122,644
123,650
124,657
125,665
126,670
127,674
128,682
129,691
130,700
131,710
132,719
133,730
134,743
135,753
136,767
137,780
138,794
139,809
140,823
141,841
142,859
143,877
144,897
145,916
146,949
147,976
148,997
149,1026
150,1067
151,1084
152,1134
153,1142
154,1168
155,1206
156,1160
157,1203
158,1319
159,1370
160,1010
161,432
162,1016
163,1196
164,1179
165,1117
166,435
167,977
168,972
169,968
170,964
171,959
172,956
173,953
174,950
175,947
176,946
177,945
178,944
179,942
180,941
181,940
182,939
183,939
184,939
185,939
186,940
187,941
188,942
189,943
190,944
191,946
192,949
193,951
194,954
195,958
196,961
197,965
198,968
199,973
200,977
201,983
202,987
203,991
204,996
205,1002
206,1009
207,1015
208,1024
209,1031
210,1040
211,1048
212,1057
213,1069
214,1078
215,1090
216,1100
217,1112
218,1126
219,1138
220,1153
221,1787
222,1562
223,1276
224,1387
225,1764
226,1132
227,2652
228,1911
229,815
230,2427
231,2391
232,2362
233,2355
234,1598
235,1852
236,1805
237,695
238,2451
239,2498
240,2146
241,2261
242,2780
243,1237
244,2899
245,2979
246,2981
247,2989
248,2969
249,2950
250,2934
251,2921
252,2906
253,2893
254,2877
255,2857
256,2837
257,2122
258,2716
259,1416
260,2719
261,2538
262,1629
263,1918
264,1763
265,2602
266,2489
267,855
268,1042
269,742
270,1574
271,2458
272,2671
273,1195
274,0
275,361
276,322
277,216
278,618
279,0
280,0
281,0
282,0
283,0
284,0
285,126
286,181
287,219
288,137
289,990
290,1646
291,1653
292,1322
293,1482
294,1511
295,1552
296,776
297,0
298,216
299,498
300,0
301,467
302,548
303,537
304,454
305,424
306,350
307,474
308,469
309,461
310,452
311,448
312,444
313,442
314,443
315,443
316,444
317,446
318,448
319,452
320,452
321,457
322,463
323,467
324,471
325,473
326,475
327,476
328,478
329,482
330,485
331,359
332,482
333,504
334,487
335,476
336,466
337,457
338,447
339,437
340,427
341,418
342,412
343,407
344,403
345,401
346,399
347,399
348,401
349,402
350,369
351,485
352,718
353,440
354,447
355,461
356,336
357,717
358,721
359,723
