0,733
1,740
2,749
3,761
4,790
5,817
6,671
7,772
8,815
9,837
10,597
11,858
12,799
13,700
14,769
15,756
16,788
17,715
18,421
19,660
20,711
21,726
22,693
23,717
24,751
25,769
26,829
27,842
28,850
29,867
30,883
31,900
32,901
33,906
34,374
35,852
36,1014
37,991
38,966
39,943
40,923
41,902
42,884
43,865
44,847
45,832
46,816
47,801
48,787
49,774
50,761
51,749
52,741
53,731
54,721
55,711
56,701
57,692
58,683
59,675
60,667
61,660
62,653
63,646
64,640
65,633
66,628
67,622
68,617
69,612
70,608
71,603
72,599
73,595
74,592
75,589
76,586
77,584
78,581
79,578
80,575
81,573
82,571
83,569
84,568
85,566
86,565
87,564
88,563
89,562
90,562
91,561
92,561
93,561
94,562
95,562
96,562
97,563
98,564
99,565
100,566
101,567
102,568
103,570
104,572
105,574
106,576
107,578
108,581
109,584
110,587
111,590
112,594
113,598
114,602
115,606
116,610
117,615
118,620
119,625
120,631
121,637
122,643
123,651
124,657
125,665
126,672
127,676
128,682
129,691
130,700
131,709
132,719
133,730
134,742
135,754
136,767
137,780
138,794
139,808
140,823
141,841
142,859
143,877
144,895
145,916
146,949
147,992
148,1010
149,1048
150,1063
151,1107
152,1138
153,1173
154,1197
155,1229
156,1184
157,1110
158,1308
159,1357
160,1033
161,504
162,957
163,1168
164,950
165,904
166,885
167,906
168,971
169,967
170,963
171,959
172,956
173,953
174,950
175,948
176,946
177,945
178,944
179,942
180,941
181,940
182,939
183,938
184,939
185,939
186,940
187,941
188,941
189,942
190,944
191,946
192,949
193,951
194,954
195,957
196,960
197,964
198,968
199,973
200,977
201,983
202,988
203,991
204,996
205,1002
206,1009
207,1016
208,1024
209,1031
210,1040
211,1048
212,1058
213,1068
214,1078
215,1089
216,1100
217,1112
218,1125
219,1138
220,1152
221,1430
222,1358
223,1012
224,1159
225,1621
226,893
227,2673
228,2381
229,1546
230,2541
231,2498
232,2459
233,2422
234,1388
235,1398
236,2112
237,1452
238,2337
239,2353
240,1579
241,1847
242,2709
243,2100
244,2870
245,2704
246,2974
247,2988
248,2967
249,2942
250,2930
251,2916
252,2900
253,2595
254,2862
255,2845
256,2825
257,1884
258,2729
259,1497
260,2720
261,2240
262,1945
263,1940
264,1826
265,2463
266,2640
267,420
268,943
269,1122
270,1711
271,2599
272,2550
273,878
274,0
275,389
276,195
277,206
278,857
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,48
289,1228
290,1634
291,1643
292,1651
293,1659
294,1673
295,1687
296,1420
297,114
298,56
299,524
300,769
301,758
302,750
303,741
304,738
305,736
306,729
307,721
308,715
309,709
310,708
311,711
312,656
313,718
314,718
315,600
316,781
317,789
318,787
319,799
320,801
321,798
322,757
323,721
324,701
325,783
326,709
327,761
328,764
329,598
330,234
331,559
332,536
333,518
334,502
335,487
336,471
337,459
338,450
339,440
340,431
341,426
342,421
343,418
344,415
345,413
346,412
347,411
348,412
349,414
350,417
351,421
352,0
353,423
354,428
355,102
356,670
357,718
358,721
359,727
